Story_Num	Sentence_Num	Word_In_Sentence_Num	Word	Word_In_Story_Num
6	2	8	peered	22
6	2	9	at	23
6	2	10	the	24
6	2	11	tiny	25
6	2	12	water	26
6	2	13	snail.	27
6	3	0	Abby	28
6	3	1	said	29
6	3	2	that	30
6	3	3	he	31
6	3	4	would	32
6	3	5	grow	33
6	3	6	and	34
6	3	7	then	35
6	3	8	pulled	36
6	3	9	her	37
6	3	10	pajama	38
6	3	11	bottoms	39
6	3	12	up	40
6	3	13	again	41
6	3	14	before	42
6	3	15	she	43
6	3	16	got	44
6	3	17	into	45
6	3	18	bed,	46
6	3	19	for	47
6	3	20	they	48
6	3	21	were	49
6	3	22	always	50
6	3	23	falling	51
6	3	24	down.	52
6	4	0	Usually,	53
6	4	1	Abby's	54
6	4	2	mom	55
6	4	3	got	56
6	4	4	up	57
6	4	5	at	58
6	4	6	the	59
6	4	7	crack	60
6	4	8	of	61
6	4	9	dawn,	62
6	4	10	but	63
6	4	11	it	64
6	4	12	was	65
6	4	13	Abby	66
6	4	14	who	67
6	4	15	jumped	68
6	4	16	out	69
6	4	17	of	70
6	4	18	bed	71
6	4	19	first	72
6	4	20	the	73
6	4	21	next	74
6	4	22	morning	75
6	4	23	and	76
6	4	24	switched	77
6	4	25	on	78
6	4	26	the	79
6	4	27	light	80
6	4	28	in	81
6	4	29	her	82
6	4	30	fish	83
6	4	31	tank,	84
6	4	32	which	85
6	4	33	contained	86
6	4	34	three	87
6	4	35	fish.	88
6	5	0	At	89
6	5	1	first,	90
6	5	2	she	91
6	5	3	could	92
6	5	4	see	93
6	5	5	neither	94
6	5	6	hide	95
6	5	7	nor	96
6	5	8	hair	97
6	5	9	of	98
6	5	10	the	99
6	5	11	snail,	100
6	5	12	but	101
6	5	13	then	102
6	5	14	she	103
6	5	15	spotted	104
6	5	16	him.	105
6	6	0	It	106
6	6	1	had	107
6	6	2	taken	108
6	6	3	Abby	109
6	6	4	a	110
6	6	5	while	111
6	6	6	to	112
6	6	7	find	113
6	6	8	Sticky	114
6	6	9	because	115
6	6	10	he	116
6	6	11	was	117
6	6	12	clinging	118
6	6	13	to	119
6	6	14	the	120
6	6	15	glass	121
6	6	16	near	122
6	6	17	the	123
6	6	18	bottom,	124
6	6	19	right	125
6	6	20	next	126
6	6	21	to	127
6	6	22	the	128
6	6	23	gravel.	129
6	7	0	At	130
6	7	1	school	131
6	7	2	that	132
6	7	3	day,	133
6	7	4	Abby,	134
6	7	5	encouraged	135
6	7	6	by	136
6	7	7	her	137
6	7	8	teacher,	138
6	7	9	wrote	139
6	7	10	excitedly	140
6	7	11	about	141
6	7	12	the	142
6	7	13	small	143
6	7	14	and	144
6	7	15	mysterious	145
6	7	16	Mr.	146
6	7	17	Sticky,	147
6	7	18	who	148
6	7	19	you	149
6	7	20	could	150
6	7	21	mistake	151
6	7	22	for	152
6	7	23	a	153
6	7	24	piece	154
6	7	25	of	155
6	7	26	gravel.	156
6	8	0	He	157
6	8	1	seemed	158
6	8	2	an	159
6	8	3	ideal	160
6	8	4	pet	161
6	8	5	for	162
6	8	6	her,	163
6	8	7	some	164
6	8	8	of	165
6	8	9	the	166
6	8	10	girls	167
6	8	11	in	168
6	8	12	her	169
6	8	13	class	170
6	8	14	teased,	171
6	8	15	because	172
6	8	16	Abby	173
6	8	17	was	174
6	8	18	also	175
6	8	19	very	176
6	8	20	small.	177
6	9	0	That	178
6	9	1	evening,	179
6	9	2	Abby	180
6	9	3	turned	181
6	9	4	on	182
6	9	5	the	183
6	9	6	light	184
6	9	7	and	185
6	9	8	found	186
6	9	9	Mr.	187
6	9	10	Sticky	188
6	9	11	clinging	189
6	9	12	to	190
6	9	13	the	191
6	9	14	pond	192
6	9	15	weed	193
6	9	16	and	194
6	9	17	bobbing	195
6	9	18	about	196
6	9	19	in	197
6	9	20	the	198
6	9	21	air	199
6	9	22	bubbles.	200
6	10	0	'That	201
6	10	1	looks	202
6	10	2	fun!'	203
6	10	3	Abby	204
6	10	4	exclaimed.	205
6	11	0	She	206
6	11	1	tried	207
6	11	2	to	208
6	11	3	imagine	209
6	11	4	what	210
6	11	5	it	211
6	11	6	must	212
6	11	7	be	213
6	11	8	like	214
6	11	9	to	215
6	11	10	have	216
6	11	11	to	217
6	11	12	hang	218
6	11	13	on	219
6	11	14	to	220
6	11	15	things	221
6	11	16	all	222
6	11	17	day	223
6	11	18	and	224
6	11	19	decided	225
6	11	20	the	226
6	11	21	answer	227
6	11	22	was	228
6	11	23	that	229
6	11	24	it	230
6	11	25	was	231
6	11	26	probably	232
6	11	27	very	233
6	11	28	tiring.	234
6	12	0	Abby	235
6	12	1	told	236
6	12	2	her	237
6	12	3	mom	238
6	12	4	that	239
6	12	5	she	240
6	12	6	thought	241
6	12	7	Sticky	242
6	12	8	had	243
6	12	9	grown	244
6	12	10	a	245
6	12	11	bit	246
6	12	12	the	247
6	12	13	next	248
6	12	14	day	249
6	12	15	at	250
6	12	16	breakfast.	251
6	13	0	'Just	252
6	13	1	as	253
6	13	2	well	254
6	13	3	if	255
6	13	4	he's	256
6	13	5	going	257
6	13	6	to	258
6	13	7	be	259
6	13	8	gobbled	260
6	13	9	up	261
6	13	10	like	262
6	13	11	that,'	263
6	13	12	her	264
6	13	13	mom	265
6	13	14	responded	266
6	13	15	who	267
6	13	16	was	268
6	13	17	busy	269
6	13	18	preparing	270
6	13	19	breakfast.	271
6	14	0	Abby	272
6	14	1	whined	273
6	14	2	that	274
6	14	3	she	275
6	14	4	didn't	276
6	14	5	want	277
6	14	6	him	278
6	14	7	to	279
6	14	8	get	280
6	14	9	too	281
6	14	10	big	282
6	14	11	or	283
6	14	12	he	284
6	14	13	wouldn't	285
6	14	14	be	286
6	14	15	cute	287
6	14	16	anymore.	288
6	15	0	'Small	289
6	15	1	things,	290
6	15	2	not	291
6	15	3	big	292
6	15	4	things,	293
6	15	5	are	294
6	15	6	cute,	295
6	15	7	right?'	296
6	15	8	she	297
6	15	9	asked,	298
6	15	10	half	299
6	15	11	to	300
6	15	12	herself.	301
6	16	0	The	302
6	16	1	next	303
6	16	2	day	304
6	16	3	in	305
6	16	4	art	306
6	16	5	class,	307
6	16	6	Abby	308
6	16	7	needed	309
6	16	8	two	310
6	16	9	pieces	311
6	16	10	of	312
6	16	11	paper	313
6	16	12	that	314
6	16	13	were	315
6	16	14	very	316
6	16	15	expensive,	317
6	16	16	to	318
6	16	17	draw	319
6	16	18	an	320
6	16	19	elephant,	321
6	16	20	but	322
6	16	21	the	323
6	16	22	teacher	324
6	16	23	didn't	325
6	16	24	mind	326
6	16	25	Abby	327
6	16	26	using	328
6	16	27	the	329
6	16	28	expensive	330
6	16	29	paper	331
6	16	30	because	332
6	16	31	she	333
6	16	32	was	334
6	16	33	pleased	335
6	16	34	with	336
6	16	35	the	337
6	16	36	drawing	338
6	16	37	and	339
6	16	38	wanted	340
6	16	39	it	341
6	16	40	on	342
6	16	41	the	343
6	16	42	wall.	344
6	17	0	The	345
6	17	1	teacher,	346
6	17	2	who	347
6	17	3	was	348
6	17	4	always	349
6	17	5	very	350
6	17	6	encouraging,	351
6	17	7	remarked	352
6	17	8	that	353
6	17	9	the	354
6	17	10	drawing	355
6	17	11	Abby	356
6	17	12	had	357
6	17	13	made	358
6	17	14	was	359
6	17	15	very	360
6	17	16	creative	361
6	17	17	and	362
6	17	18	beamed	363
6	17	19	at	364
6	17	20	Abby,	365
6	17	21	giving	366
6	17	22	her	367
6	17	23	the	368
6	17	24	seal	369
6	17	25	of	370
6	17	26	approval.	371
6	18	0	Back	372
6	18	1	at	373
6	18	2	home,	374
6	18	3	Mom,	375
6	18	4	convinced	376
6	18	5	by	377
6	18	6	Abby	378
6	18	7	to	379
6	18	8	clean	380
6	18	9	out	381
6	18	10	the	382
6	18	11	tank,	383
6	18	12	was	384
6	18	13	cleaning	385
6	18	14	with	386
6	18	15	a	387
6	18	16	special	388
6	18	17	vacuum,	389
6	18	18	or	390
6	18	19	'hoover'.	391
6	19	0	'Where's	392
6	19	1	Mr.	393
6	19	2	Sticky?'	394
6	19	3	Abby	395
6	19	4	asked	396
6	19	5	first	397
6	19	6	thing	398
6	19	7	when	399
6	19	8	she	400
6	19	9	came	401
6	19	10	home	402
6	19	11	from	403
6	19	12	school.	404
6	20	0	'On	405
6	20	1	the	406
6	20	2	side,'	407
6	20	3	Mom	408
6	20	4	replied.	409
6	21	0	And	410
6	21	1	then	411
6	21	2	she	412
6	21	3	added,	413
6	21	4	'Don't	414
6	21	5	worry.	415
6	22	0	I	416
6	22	1	went	417
6	22	2	extra	418
6	22	3	slowly	419
6	22	4	since	420
6	22	5	it's	421
6	22	6	better	422
6	22	7	to	423
6	22	8	be	424
6	22	9	safe	425
6	22	10	than	426
6	22	11	sorry.'	427
6	23	0	Abby	428
6	23	1	looked	429
6	23	2	on	430
6	23	3	all	431
6	23	4	sides	432
6	23	5	of	433
6	23	6	the	434
6	23	7	tank,	435
6	23	8	but	436
6	23	9	there	437
6	23	10	was	438
6	23	11	no	439
6	23	12	sign	440
6	23	13	of	441
6	23	14	the	442
6	23	15	water	443
6	23	16	snail	444
6	23	17	that	445
6	23	18	she	446
6	23	19	had	447
6	23	20	discovered	448
6	23	21	a	449
6	23	22	couple	450
6	23	23	of	451
6	23	24	days	452
6	23	25	ago.	453
6	24	0	She	454
6	24	1	was	455
6	24	2	very	456
6	24	3	sad.	457
6	25	0	Her	458
6	25	1	mom	459
6	25	2	said	460
6	25	3	to	461
6	25	4	wait	462
6	25	5	a	463
6	25	6	few	464
6	25	7	hours	465
6	25	8	until	466
6	25	9	the	467
6	25	10	water	468
6	25	11	clears	469
6	25	12	to	470
6	25	13	take	471
6	25	14	another	472
6	25	15	careful	473
6	25	16	look.	474
6	26	0	That	475
6	26	1	evening,	476
6	26	2	Abby	477
6	26	3	went	478
6	26	4	up	479
6	26	5	to	480
6	26	6	her	481
6	26	7	bedroom	482
6	26	8	to	483
6	26	9	check	484
6	26	10	the	485
6	26	11	tank	486
6	26	12	again.	487
6	27	0	The	488
6	27	1	water	489
6	27	2	had	490
6	27	3	settled	491
6	27	4	and	492
6	27	5	looked	493
6	27	6	clear,	494
6	27	7	but	495
6	27	8	Abby	496
6	27	9	could	497
6	27	10	not	498
6	27	11	see	499
6	27	12	Mr.	500
6	27	13	Sticky.	501
6	28	0	Abby	502
6	28	1	kneeled	503
6	28	2	down	504
6	28	3	to	505
6	28	4	have	506
6	28	5	another	507
6	28	6	look	508
6	28	7	in	509
6	28	8	the	510
6	28	9	tank	511
6	28	10	that	512
6	28	11	her	513
6	28	12	mom	514
6	28	13	had	515
6	28	14	cleared	516
6	28	15	so	517
6	28	16	thoroughly,	518
6	28	17	but	519
6	28	18	Mr.	520
6	28	19	Sticky	521
6	28	20	was	522
6	28	21	still	523
6	28	22	nowhere	524
6	28	23	to	525
6	28	24	be	526
6	28	25	found.	527
6	29	0	Abby	528
6	29	1	was	529
6	29	2	a	530
6	29	3	bundle	531
6	29	4	of	532
6	29	5	nerves	533
6	29	6	as	534
6	29	7	she	535
6	29	8	descended	536
6	29	9	the	537
6	29	10	stairs.	538
6	30	0	In	539
6	30	1	the	540
6	30	2	study,	541
6	30	3	surrounded	542
6	30	4	by	543
6	30	5	books	544
6	30	6	and	545
6	30	7	papers,	546
6	30	8	her	547
6	30	9	mom	548
6	30	10	was	549
6	30	11	working	550
6	30	12	and	551
6	30	13	she	552
6	30	14	looked	553
6	30	15	impatient	554
6	30	16	when	555
6	30	17	she	556
6	30	18	saw	557
6	30	19	Abby	558
6	30	20	in	559
6	30	21	the	560
6	30	22	doorway	561
6	30	23	and	562
6	30	24	even	563
6	30	25	more	564
6	30	26	worried	565
6	30	27	when	566
6	30	28	she	567
6	30	29	heard	568
6	30	30	the	569
6	30	31	bad	570
6	30	32	news.	571
6	31	0	'He'll	572
6	31	1	turn	573
6	31	2	up,'	574
6	31	3	Mom	575
6	31	4	said,	576
6	31	5	and	577
6	31	6	that	578
6	31	7	was	579
6	31	8	that.	580
6	32	0	Then,	581
6	32	1	to	582
6	32	2	add	583
6	32	3	fuel	584
6	32	4	to	585
6	32	5	the	586
6	32	6	flames,	587
6	32	7	she	588
6	32	8	raised	589
6	32	9	her	590
6	32	10	tone	591
6	32	11	of	592
6	32	12	voice	593
6	32	13	and	594
6	32	14	said	595
6	32	15	dismissively,	596
6	32	16	'For	597
6	32	17	the	598
6	32	18	time	599
6	32	19	being,	600
6	32	20	go	601
6	32	21	to	602
6	32	22	bed,	603
6	32	23	Abby.	604
6	33	0	I've	605
6	33	1	got	606
6	33	2	masses	607
6	33	3	of	608
6	33	4	work	609
6	33	5	to	610
6	33	6	catch	611
6	33	7	up	612
6	33	8	on.'	613
6	34	0	Abby	614
6	34	1	had	615
6	34	2	a	616
6	34	3	quick	617
6	34	4	temper	618
6	34	5	and	619
6	34	6	she	620
6	34	7	was	621
6	34	8	angry	622
6	34	9	as	623
6	34	10	hell.	624
6	35	0	'You've	625
6	35	1	hoovered	626
6	35	2	him	627
6	35	3	up,	628
6	35	4	haven't	629
6	35	5	you?'	630
6	35	6	she	631
6	35	7	said	632
6	35	8	accusingly.	633
6	36	0	Abby's	634
6	36	1	mom	635
6	36	2	denied	636
6	36	3	Abby's	637
6	36	4	version	638
6	36	5	of	639
6	36	6	the	640
6	36	7	story	641
6	36	8	was	642
6	36	9	true	643
6	36	10	and	644
6	36	11	said	645
6	36	12	that	646
6	36	13	she	647
6	36	14	was	648
6	36	15	careful,	649
6	36	16	but	650
6	36	17	because	651
6	36	18	Mr.	652
6	36	19	Sticky	653
6	36	20	was	654
6	36	21	so	655
6	36	22	small	656
6	36	23	he	657
6	36	24	was	658
6	36	25	hard	659
6	36	26	to	660
6	36	27	see.	661
6	37	0	'What's	662
6	37	1	wrong	663
6	37	2	with	664
6	37	3	being	665
6	37	4	small?'	666
6	38	0	'Nothing	667
6	38	1	at	668
6	38	2	all,	669
6	38	3	but	670
6	38	4	it	671
6	38	5	makes	672
6	38	6	things	673
6	38	7	hard	674
6	38	8	to	675
6	38	9	find.'	676
6	39	0	'Or	677
6	39	1	notice,'	678
6	39	2	Abby	679
6	39	3	said,	680
6	39	4	suddenly	681
6	39	5	feeling	682
6	39	6	like	683
6	39	7	the	684
6	39	8	small,	685
6	39	9	overlooked	686
6	39	10	Mr.	687
6	39	11	Sticky	688
6	39	12	herself	689
6	39	13	and	690
6	39	14	storming	691
6	39	15	from	692
6	39	16	the	693
6	39	17	room.	694
6	40	0	The	695
6	40	1	door	696
6	40	2	to	697
6	40	3	the	698
6	40	4	bedroom	699
6	40	5	opened	700
6	40	6	a	701
6	40	7	few	702
6	40	8	minutes	703
6	40	9	later	704
6	40	10	and	705
6	40	11	Mom's	706
6	40	12	face	707
6	40	13	appeared.	708
6	41	0	She	709
6	41	1	was	710
6	41	2	there	711
6	41	3	to	712
6	41	4	try	713
6	41	5	to	714
6	41	6	make	715
6	41	7	up	716
6	41	8	for	717
6	41	9	having	718
6	41	10	been	719
6	41	11	insensitive	720
6	41	12	earlier.	721
6	42	0	She	722
6	42	1	had	723
6	42	2	put	724
6	42	3	her	725
6	42	4	work	726
6	42	5	on	727
6	42	6	the	728
6	42	7	back	729
6	42	8	burner	730
6	42	9	and	731
6	42	10	occupied	732
6	42	11	herself	733
6	42	12	with	734
6	42	13	Sticky.	735
6	43	0	Abby,	736
6	43	1	who	737
6	43	2	was	738
6	43	3	breathing	739
6	43	4	fire	740
6	43	5	all	741
6	43	6	on	742
6	43	7	account	743
6	43	8	of	744
6	43	9	the	745
6	43	10	little	746
6	43	11	snail,	747
6	43	12	tried	748
6	43	13	to	749
6	43	14	ignore	750
6	43	15	her,	751
6	43	16	but	752
6	43	17	it	753
6	43	18	was	754
6	43	19	hard	755
6	43	20	when	756
6	43	21	Mom	757
6	43	22	walked	758
6	43	23	over	759
6	43	24	to	760
6	43	25	the	761
6	43	26	bed	762
6	43	27	and	763
6	43	28	sat	764
6	43	29	next	765
6	43	30	to	766
6	43	31	her.	767
6	44	0	Mom,	768
6	44	1	who	769
6	44	2	Abby	770
6	44	3	still	771
6	44	4	strained	772
6	44	5	to	773
6	44	6	remain	774
6	44	7	upset	775
6	44	8	with,	776
6	44	9	had	777
6	44	10	gone	778
6	44	11	out	779
6	44	12	to	780
6	44	13	find	781
6	44	14	her	782
6	44	15	glasses	783
6	44	16	in	784
6	44	17	order	785
6	44	18	to	786
6	44	19	search	787
6	44	20	for	788
6	44	21	Sticky	789
6	44	22	more	790
6	44	23	effectively.	791
6	45	0	'This	792
6	45	1	is	793
6	45	2	my	794
6	45	3	new	795
6	45	4	and	796
6	45	5	extra	797
6	45	6	powerful	798
6	45	7	pair	799
6	45	8	I	800
6	45	9	have	801
6	45	10	for	802
6	45	11	important	803
6	45	12	occasions	804
6	45	13	like	805
6	45	14	snail	806
6	45	15	hunting,'	807
6	45	16	she	808
6	45	17	said.	809
6	46	0	She	810
6	46	1	smiled	811
6	46	2	at	812
6	46	3	Abby,	813
6	46	4	trying	814
6	46	5	to	815
6	46	6	butter	816
6	46	7	her	817
6	46	8	up,	818
6	46	9	but	819
6	46	10	Abby	820
6	46	11	didn't	821
6	46	12	smile	822
6	46	13	back.	823
6	47	0	Abby	824
6	47	1	believed	825
6	47	2	her	826
6	47	3	mom's	827
6	47	4	idea	828
6	47	5	would	829
6	47	6	not	830
6	47	7	succeed,	831
6	47	8	but	832
6	47	9	then	833
6	47	10	she	834
6	47	11	had	835
6	47	12	an	836
6	47	13	idea	837
6	47	14	of	838
6	47	15	her	839
6	47	16	own.	840
6	48	0	'I've	841
6	48	1	got	842
6	48	2	a	843
6	48	3	magnifying	844
6	48	4	glass,'	845
6	48	5	Abby	846
6	48	6	suddenly	847
6	48	7	remembered	848
6	48	8	and	849
6	48	9	rushed	850
6	48	10	off	851
6	48	11	to	852
6	48	12	find	853
6	48	13	it.	854
6	49	0	On	855
6	49	1	the	856
6	49	2	floor	857
6	49	3	beside	858
6	49	4	each	859
6	49	5	other	860
6	49	6	they	861
6	49	7	sat,	862
6	49	8	shuffling	863
6	49	9	around	864
6	49	10	the	865
6	49	11	tank,	866
6	49	12	looking	867
6	49	13	all	868
6	49	14	over	869
6	49	15	the	870
6	49	16	place	871
6	49	17	and	872
6	49	18	peering	873
6	49	19	into	874
6	49	20	the	875
6	49	21	corners	876
6	49	22	among	877
6	49	23	the	878
6	49	24	big	879
6	49	25	pebbles	880
6	49	26	and	881
6	49	27	the	882
6	49	28	pond	883
6	49	29	weed.	884
6	50	0	Abby	885
6	50	1	tried	886
6	50	2	to	887
6	50	3	imagine,	888
6	50	4	if	889
6	50	5	she	890
6	50	6	were	891
6	50	7	Sticky,	892
6	50	8	a	893
6	50	9	little	894
6	50	10	water	895
6	50	11	snail,	896
6	50	12	where	897
6	50	13	would	898
6	50	14	she	899
6	50	15	hide	900
6	50	16	out?	901
6	51	0	At	902
6	51	1	one	903
6	51	2	point	904
6	51	3	she	905
6	51	4	thought	906
6	51	5	she	907
6	51	6	saw	908
6	51	7	him,	909
6	51	8	but	910
6	51	9	it	911
6	51	10	wasn't	912
6	51	11	the	913
6	51	12	water	914
6	51	13	snail.	915
6	52	0	It	916
6	52	1	was	917
6	52	2	a	918
6	52	3	large	919
6	52	4	speck	920
6	52	5	of	921
6	52	6	dust	922
6	52	7	that	923
6	52	8	was	924
6	52	9	deceptively	925
6	52	10	bobbing	926
6	52	11	around	927
6	52	12	in	928
6	52	13	the	929
6	52	14	water	930
6	52	15	like	931
6	52	16	a	932
6	52	17	live	933
6	52	18	animal.	934
6	53	0	They	935
6	53	1	were	936
6	53	2	ready	937
6	53	3	to	938
6	53	4	call	939
6	53	5	it	940
6	53	6	quits,	941
6	53	7	when	942
6	53	8	suddenly	943
6	53	9	Mom	944
6	53	10	cried,	945
6	53	11	'Ah	946
6	53	12	ha!'	947
6	54	0	Tucked	948
6	54	1	in	949
6	54	2	a	950
6	54	3	curve	951
6	54	4	of	952
6	54	5	the	953
6	54	6	archway,	954
6	54	7	perfectly	955
6	54	8	hidden	956
6	54	9	against	957
6	54	10	a	958
6	54	11	pitch	959
6	54	12	dark	960
6	54	13	stone,	961
6	54	14	sat	962
6	54	15	Mr.	963
6	54	16	Sticky,	964
6	54	17	safe	965
6	54	18	and	966
6	54	19	sound.	967
6	55	0	'You,	968
6	55	1	I	969
6	55	2	can	970
6	55	3	always	971
6	55	4	count	972
6	55	5	on,'	973
6	55	6	Abby	974
6	55	7	said	975
6	55	8	to	976
6	55	9	her	977
6	55	10	mom,	978
6	55	11	with	979
6	55	12	relief.	980
6	56	0	Then	981
6	56	1	she	982
6	56	2	noticed	983
6	56	3	another	984
6	56	4	water	985
6	56	5	snail	986
6	56	6	was	987
6	56	7	right	988
6	56	8	next	989
6	56	9	to	990
6	56	10	Sticky	991
6	56	11	and	992
6	56	12	asked	993
6	56	13	where	994
6	56	14	this	995
6	56	15	new	996
6	56	16	addition	997
6	56	17	to	998
6	56	18	the	999
6	56	19	family	1000
6	56	20	could	1001
6	56	21	have	1002
6	56	22	come	1003
6	56	23	from.	1004
6	57	0	'I'm	1005
6	57	1	beginning	1006
6	57	2	to	1007
6	57	3	suspect	1008
6	57	4	the	1009
6	57	5	pond	1010
6	57	6	weed	1011
6	57	7	is	1012
6	57	8	guilty,	1013
6	57	9	don't	1014
6	57	10	you	1015
6	57	11	think?'	1016
6	57	12	replied	1017
6	57	13	Mom.	1018
6	58	0	They	1019
6	58	1	both	1020
6	58	2	laughed	1021
6	58	3	and	1022
6	58	4	climbed	1023
6	58	5	into	1024
6	58	6	Abby's	1025
6	58	7	bed	1026
6	58	8	together	1027
6	58	9	and,	1028
6	58	10	though	1029
6	58	11	it	1030
6	58	12	was	1031
6	58	13	cozy,	1032
6	58	14	it	1033
6	58	15	was	1034
6	58	16	a	1035
6	58	17	bit	1036
6	58	18	of	1037
6	58	19	a	1038
6	58	20	squeeze.	1039
6	59	0	'Budge	1040
6	59	1	up,'	1041
6	59	2	Mom	1042
6	59	3	said,	1043
6	59	4	giving	1044
6	59	5	Abby	1045
6	59	6	a	1046
6	59	7	push	1047
6	59	8	with	1048
6	59	9	her	1049
6	59	10	bottom.	1050
6	60	0	'I	1051
6	60	1	can't	1052
6	60	2	because	1053
6	60	3	I'm	1054
6	60	4	already	1055
6	60	5	on	1056
6	60	6	the	1057
6	60	7	edge.'	1058
6	61	0	'Good	1059
6	61	1	heavens,	1060
6	61	2	you've	1061
6	61	3	grown	1062
6	61	4	then.	1063
6	62	0	When	1064
6	62	1	did	1065
6	62	2	that	1066
6	62	3	happen?	1067
6	63	0	You	1068
6	63	1	could've	1069
6	63	2	put	1070
6	63	3	an	1071
6	63	4	elephant	1072
6	63	5	in	1073
6	63	6	here	1074
6	63	7	last	1075
6	63	8	time	1076
6	63	9	we	1077
6	63	10	did	1078
6	63	11	this.	1079
6	64	0	Before	1080
6	64	1	I	1081
6	64	2	know	1082
6	64	3	it,	1083
6	64	4	you'll	1084
6	64	5	be	1085
6	64	6	all	1086
6	64	7	grown	1087
6	64	8	up.'	1088
6	65	0	On	1089
6	65	1	her	1090
6	65	2	mom's	1091
6	65	3	chest	1092
6	65	4	Abby	1093
6	65	5	then	1094
6	65	6	put	1095
6	65	7	her	1096
6	65	8	head	1097
6	65	9	and	1098
6	65	10	smiled.	1099
7	1	0	The	1
7	1	1	text	2
7	1	2	message	3
7	1	3	said	4
7	1	4	that	5
7	1	5	Lucy	6
7	1	6	Josephs	7
7	1	7	was	8
7	1	8	a	9
7	1	9	failure.	10
7	2	0	It	11
7	2	1	said	12
7	2	2	she	13
7	2	3	was	14
7	2	4	ugly,	15
7	2	5	had	16
7	2	6	no	17
7	2	7	style	18
7	2	8	and	19
7	2	9	the	20
7	2	10	world	21
7	2	11	hated	22
7	2	12	her.	23
7	3	0	At	24
7	3	1	least	25
7	3	2	that	26
7	3	3	was	27
7	3	4	what	28
7	3	5	it	29
7	3	6	said	30
7	3	7	to	31
7	3	8	Lucy.	32
7	4	0	It	33
7	4	1	said	34
7	4	2	that	35
7	4	3	and	36
7	4	4	a	37
7	4	5	whole	38
7	4	6	lot	39
7	4	7	more	40
7	4	8	that	41
7	4	9	she	42
7	4	10	was	43
7	4	11	struggling	44
7	4	12	to	45
7	4	13	understand.	46
7	5	0	The	47
7	5	1	actual	48
7	5	2	text	49
7	5	3	of	50
7	5	4	the	51
7	5	5	note	52
7	5	6	said	53
7	5	7	that	54
7	5	8	Lucy	55
7	5	9	better	56
7	5	10	not	57
7	5	11	show	58
7	5	12	up	59
7	5	13	at	60
7	5	14	the	61
7	5	15	party	62
7	5	16	tonight,	63
7	5	17	because	64
7	5	18	it	65
7	5	19	was	66
7	5	20	going	67
7	5	21	to	68
7	5	22	be	69
7	5	23	bad	70
7	5	24	enough	71
7	5	25	already!	72
7	6	0	Lucy,	73
7	6	1	who	74
7	6	2	had	75
7	6	3	started	76
7	6	4	receiving	77
7	6	5	these	78
7	6	6	messages	79
7	6	7	a	80
7	6	8	few	81
7	6	9	weeks	82
7	6	10	ago,	83
7	6	11	tapped	84
7	6	12	the	85
7	6	13	mobile	86
7	6	14	screen	87
7	6	15	to	88
7	6	16	make	89
7	6	17	the	90
7	6	18	message	91
7	6	19	disappear	92
7	6	20	from	93
7	6	21	view.	94
7	7	0	She	95
7	7	1	only	96
7	7	2	wished	97
7	7	3	it	98
7	7	4	was	99
7	7	5	as	100
7	7	6	easy	101
7	7	7	to	102
7	7	8	tap	103
7	7	9	her	104
7	7	10	heart	105
7	7	11	and	106
7	7	12	erase	107
7	7	13	the	108
7	7	14	trace	109
7	7	15	the	110
7	7	16	message	111
7	7	17	had	112
7	7	18	left	113
7	7	19	there.	114
7	8	0	'Was	115
7	8	1	that	116
7	8	2	another	117
7	8	3	one	118
7	8	4	of	119
7	8	5	those	120
7	8	6	messages?'	121
7	8	7	her	122
7	8	8	mom	123
7	8	9	asked,	124
7	8	10	who	125
7	8	11	was	126
7	8	12	driving	127
7	8	13	the	128
7	8	14	car.	129
7	9	0	Lucy	130
7	9	1	confirmed	131
7	9	2	her	132
7	9	3	mother's	133
7	9	4	suspicion	134
7	9	5	was	135
7	9	6	founded	136
7	9	7	as	137
7	9	8	she	138
7	9	9	answered	139
7	9	10	dejectedly,	140
7	9	11	'I'm	141
7	9	12	sorry	142
7	9	13	to	143
7	9	14	say	144
7	9	15	it	145
7	9	16	was.'	146
7	10	0	'Haven't	147
7	10	1	you	148
7	10	2	reported	149
7	10	3	it	150
7	10	4	yet?'	151
7	10	5	asked	152
7	10	6	Jill,	153
7	10	7	Lucy's	154
7	10	8	older	155
7	10	9	sister	156
7	10	10	who	157
7	10	11	was	158
7	10	12	sitting	159
7	10	13	in	160
7	10	14	the	161
7	10	15	passenger	162
7	10	16	seat.	163
7	11	0	'Yes,'	164
7	11	1	Lucy	165
7	11	2	replied,	166
7	11	3	lying	167
7	11	4	through	168
7	11	5	her	169
7	11	6	teeth.	170
7	12	0	That	171
7	12	1	Lucy	172
7	12	2	should	173
7	12	3	not	174
7	12	4	let	175
7	12	5	the	176
7	12	6	messages	177
7	12	7	get	178
7	12	8	to	179
7	12	9	her	180
7	12	10	and	181
7	12	11	that	182
7	12	12	the	183
7	12	13	sender	184
7	12	14	was	185
7	12	15	only	186
7	12	16	jealous	187
7	12	17	were	188
7	12	18	Lucy's	189
7	12	19	mom's	190
7	12	20	arguments,	191
7	12	21	in	192
7	12	22	an	193
7	12	23	effort	194
7	12	24	to	195
7	12	25	comfort	196
7	12	26	her	197
7	12	27	daughter.	198
7	13	0	Lucy's	199
7	13	1	mom	200
7	13	2	suddenly	201
7	13	3	felt	202
7	13	4	guilty,	203
7	13	5	for	204
7	13	6	she	205
